29 30 30 29 29 29 29 28 29 29 32 29 28 30 29 29 29 29 29 28 31 31 31 31 31 31 31 31 31 31 31 32 31 31 31 31 30 30 28 29 29 29 29 29 29 28 29 28 29 29 29 30 29 28 28 29 29 29 29 29 28 32 29 29 22 19 19 20 20 22 20 21 20 20 20 20 20 20 20 20 20 20 19 16 17 23 23 24 24 23 24 23 24 24 24 24 24 25 23 24 19 16 15 20 19 18 20 20 21 20 21 21 20 20 20 20 20 20 19 20 20 21 20 19 19 19 20 21 
29 29 29 29 28 29 29 29 30 29 28 29 29 29 29 29 29 27 31 31 31 32 31 31 31 32 32 31 31 31 31 31 31 31 32 31 31 31 30 30 29 30 28 30 28 29 30 29 29 30 28 29 28 29 30 29 29 29 29 29 28 29 30 30 21 19 20 19 20 20 20 20 20 19 20 19 19 20 20 20 20 20 16 16 23 24 24 24 24 24 24 24 24 26 25 23 24 24 24 24 23 20 17 18 20 20 19 19 20 21 20 20 20 20 20 20 20 18 20 21 20 20 20 20 20 20 19 20 
29 29 29 29 29 29 30 29 29 30 29 29 29 29 29 29 29 30 30 31 31 31 31 31 31 32 31 31 31 31 31 32 32 30 31 31 31 30 31 30 29 29 30 29 29 29 29 29 29 30 29 29 29 29 29 29 29 29 29 29 30 28 29 29 21 20 21 18 20 19 22 20 20 20 18 20 20 20 20 20 20 19 17 20 24 24 24 26 24 24 25 24 24 24 25 24 24 24 24 24 25 23 20 15 19 20 19 20 20 21 20 18 21 19 20 20 20 20 22 20 20 20 21 20 20 20 20 20 
28 29 29 30 32 28 29 29 29 29 29 28 28 29 28 29 29 29 31 31 32 30 32 31 31 31 31 31 31 33 30 31 31 31 31 31 29 31 32 30 29 29 29 29 29 29 29 29 28 28 30 29 29 29 29 29 29 30 29 29 28 27 29 29 21 19 21 20 19 20 19 18 20 21 20 20 20 19 21 20 20 16 20 24 24 25 24 24 24 24 24 25 23 24 23 24 24 24 25 22 26 24 24 16 19 20 20 20 20 20 19 21 20 20 20 20 21 20 20 20 20 20 20 21 19 19 20 18 
29 29 28 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 34 31 32 31 31 31 31 32 31 31 30 31 32 31 31 31 31 31 31 31 31 31 29 29 29 29 28 29 29 29 28 29 28 30 29 29 29 30 28 28 29 29 29 29 29 30 21 19 19 19 20 20 21 20 20 20 20 19 20 20 20 20 19 17 19 25 24 23 24 24 24 23 24 24 26 24 24 24 24 24 24 25 24 25 24 17 20 18 21 20 20 19 20 20 20 20 20 20 21 21 20 20 20 19 19 20 20 20 20 20 
29 29 29 28 28 29 29 29 29 29 29 29 29 30 29 29 29 30 31 30 31 31 31 32 31 31 30 31 32 31 30 31 31 31 31 31 31 32 31 31 29 29 29 29 28 31 29 30 29 29 29 30 29 28 29 28 29 29 30 29 28 30 28 29 21 19 19 20 20 20 20 20 20 22 20 22 21 20 20 20 17 16 23 23 23 24 24 24 23 24 24 24 24 24 25 24 24 24 23 25 24 24 24 19 17 17 19 21 20 20 19 19 20 21 20 20 20 21 19 20 20 20 19 20 20 20 21 21 
28 29 28 28 28 29 29 28 29 29 29 29 29 29 29 29 30 29 31 31 30 31 30 30 31 31 31 31 30 31 31 31 31 31 32 31 31 31 32 31 28 30 29 29 29 29 29 29 29 29 29 29 30 30 30 32 29 28 28 28 29 30 29 31 22 19 20 20 20 20 20 20 20 18 19 19 20 19 20 21 16 17 24 24 24 24 24 22 24 24 24 24 24 24 24 24 24 24 24 25 24 24 24 22 15 17 19 20 20 20 20 20 20 20 20 20 19 21 20 20 20 21 20 19 20 21 20 20 
29 30 29 29 29 29 29 29 30 30 29 29 29 29 29 29 30 31 32 31 32 31 30 31 31 30 31 32 31 32 31 31 31 31 31 33 31 31 31 31 30 31 28 29 29 28 29 29 29 29 26 29 29 28 30 29 29 31 29 29 29 29 28 29 21 18 20 21 20 21 20 20 19 18 20 20 20 20 20 21 16 23 24 24 24 24 24 24 24 24 24 23 22 25 23 24 24 24 24 24 23 24 24 24 21 21 16 20 20 20 20 21 18 20 18 20 20 20 20 20 19 20 19 20 20 20 20 20 
28 29 29 29 29 29 30 29 29 29 30 29 29 29 29 31 30 30 31 32 31 31 31 30 31 31 32 31 31 32 31 31 31 31 31 31 32 31 31 30 30 30 30 29 30 30 30 29 30 30 29 29 28 30 30 29 29 29 29 28 29 30 29 29 22 20 20 20 20 20 20 20 20 20 21 20 20 20 20 20 16 24 24 25 24 25 24 24 24 25 24 24 24 23 24 24 23 24 24 24 25 23 22 24 24 24 16 22 19 18 21 20 19 20 20 20 20 20 20 20 19 21 21 20 21 21 20 20 
28 28 29 28 30 29 29 28 29 30 30 28 29 29 29 29 31 31 31 31 31 31 32 31 31 31 31 32 30 31 30 31 32 31 32 30 31 31 31 31 29 32 30 29 28 29 29 27 30 27 30 29 29 30 28 29 29 29 29 29 30 29 29 28 23 19 20 20 20 20 20 20 20 18 20 21 21 20 20 20 15 24 24 24 24 24 23 25 24 24 24 22 24 25 24 23 24 24 24 24 24 24 24 23 24 22 16 20 20 20 19 20 20 21 19 20 19 20 21 20 20 21 20 21 20 20 20 20 
29 29 28 29 29 29 29 29 29 29 29 28 30 29 29 28 30 31 31 31 31 30 31 31 32 31 30 31 31 32 32 30 31 31 31 31 31 31 30 31 31 31 30 29 29 29 31 28 29 29 29 30 27 29 29 29 29 29 29 27 30 29 29 29 22 19 20 20 21 20 20 20 20 21 19 20 20 21 19 19 16 24 24 24 24 24 24 25 22 25 22 23 22 23 24 25 24 24 24 22 23 24 23 24 24 24 16 20 21 21 21 20 20 20 20 20 20 20 20 21 21 21 22 20 19 20 21 20 
30 30 28 29 29 28 30 29 29 29 29 30 29 29 28 30 31 31 30 32 31 31 31 31 31 31 29 32 31 31 31 31 32 31 32 31 32 31 31 33 31 31 30 31 30 29 29 29 28 29 29 30 29 28 29 29 29 28 29 28 29 29 29 29 20 19 21 20 20 20 22 20 19 19 20 21 20 20 18 16 20 25 23 24 24 23 24 25 25 25 24 24 24 24 24 24 24 24 24 23 25 24 24 24 24 24 16 20 20 20 20 20 20 19 22 19 20 21 20 20 19 20 20 19 20 21 20 19 
29 28 29 29 29 29 29 28 29 29 29 29 29 29 31 31 31 31 31 31 32 31 30 32 31 31 31 32 31 31 31 31 30 31 31 31 32 31 31 31 31 31 30 29 29 29 27 29 29 29 30 28 28 29 29 29 29 29 31 29 29 28 28 29 21 19 20 19 20 20 21 19 20 20 20 20 20 19 18 16 24 24 24 24 24 24 24 24 25 23 24 23 24 24 23 24 24 23 24 24 24 24 24 24 24 24 16 18 19 20 20 20 20 18 19 20 18 20 19 20 20 21 20 20 21 20 19 20 
29 30 29 29 29 30 29 30 29 29 29 29 29 30 31 31 31 31 31 32 30 31 31 31 31 31 32 34 33 31 29 31 29 29 30 30 31 33 31 31 31 32 30 29 28 26 29 28 29 29 29 29 28 29 28 29 29 30 30 28 29 29 29 31 21 19 19 21 20 20 20 21 19 19 19 21 20 18 16 22 24 24 24 24 24 24 24 24 24 25 23 23 24 25 24 25 24 23 24 27 24 24 26 25 24 25 17 18 21 20 20 20 20 19 18 20 20 18 19 20 20 20 22 20 20 19 20 20 
29 29 29 29 29 28 29 30 29 29 30 29 29 29 31 31 31 31 31 31 32 32 32 31 31 31 31 32 31 31 31 32 31 31 31 31 31 31 31 31 31 31 29 30 29 29 29 28 29 29 29 29 29 27 29 30 27 29 29 29 29 29 29 29 20 18 18 20 21 20 18 20 18 20 20 21 20 17 16 24 24 24 24 24 24 24 23 24 25 24 24 24 24 24 24 24 24 24 25 26 25 24 24 24 24 23 19 17 20 18 21 20 20 20 20 20 20 20 20 20 20 20 20 21 20 20 21 19 
29 29 29 29 30 28 28 29 29 29 31 29 29 28 31 31 31 31 31 31 31 31 31 31 32 31 32 31 31 32 31 31 31 31 31 31 31 32 31 31 32 31 31 31 29 27 28 29 29 30 30 30 29 30 28 29 29 29 29 29 29 29 29 30 21 19 21 20 19 21 20 20 20 20 19 19 22 17 21 24 24 24 24 24 24 23 24 23 24 23 24 24 23 24 23 23 22 22 23 25 24 24 22 24 24 24 23 16 20 19 20 19 19 20 20 20 20 20 20 21 21 20 20 20 20 20 20 20 
30 28 29 28 29 29 29 29 29 29 27 29 27 29 31 31 31 31 33 31 30 31 32 31 31 30 31 31 31 32 31 31 31 31 30 31 32 32 30 30 30 31 31 30 30 30 29 29 29 28 31 30 30 28 29 31 29 30 29 29 29 29 29 29 21 18 20 20 20 21 20 20 20 18 20 21 20 17 22 24 25 24 24 24 22 24 25 24 27 23 24 24 24 24 24 24 23 24 24 24 25 24 22 23 24 22 24 17 20 20 20 20 20 21 20 20 20 19 20 20 20 20 21 21 21 20 20 20 
29 29 29 28 29 29 29 28 27 31 29 29 30 29 31 32 31 31 31 32 32 31 29 31 28 31 31 30 30 31 31 33 31 31 31 32 30 30 31 31 30 31 31 30 28 29 29 29 28 31 29 29 29 30 29 29 29 29 30 29 28 28 30 31 21 20 20 21 21 19 21 20 20 18 20 20 19 17 21 24 24 25 24 24 24 24 24 24 24 24 24 24 25 25 24 24 25 23 24 24 24 24 25 24 24 24 24 16 20 21 20 20 20 19 20 20 21 20 21 18 20 20 18 20 20 19 20 20 
29 29 31 28 29 29 31 30 29 29 29 29 29 28 32 31 31 32 30 30 31 32 30 31 31 31 30 31 32 31 31 31 31 31 31 31 30 32 33 30 31 31 32 30 29 30 29 29 29 29 29 29 30 29 28 29 29 28 29 29 29 29 29 30 20 19 18 19 21 20 20 20 20 20 21 20 21 17 21 23 24 24 24 23 24 24 25 23 24 24 24 24 24 23 24 24 22 24 24 24 22 24 25 25 24 25 24 17 20 19 20 20 18 23 20 20 20 19 19 19 20 20 19 20 20 19 20 20 
29 30 29 29 29 29 29 30 29 30 30 29 28 31 32 31 31 31 31 33 31 32 31 31 31 30 31 31 30 31 31 31 31 31 32 31 31 31 31 31 29 31 31 30 29 29 29 29 29 29 29 29 29 29 29 29 27 28 29 29 29 30 29 29 21 19 20 21 20 20 19 20 20 19 19 19 18 16 24 24 23 24 24 24 24 23 24 22 24 24 24 24 24 24 23 24 26 23 24 24 24 24 24 24 24 24 24 16 21 19 20 20 19 20 20 20 20 20 20 20 20 20 20 19 20 20 20 21 
28 29 29 29 29 29 29 29 29 29 30 30 29 30 30 29 31 31 30 32 31 31 31 31 31 31 31 31 29 29 32 30 30 32 31 31 31 31 32 31 32 32 31 30 29 29 29 29 29 28 29 29 29 28 30 29 29 30 29 29 29 30 29 30 21 19 21 20 20 20 20 21 21 19 20 18 20 16 23 24 22 24 23 24 23 24 25 24 24 22 24 25 24 24 24 24 24 25 24 23 23 24 24 24 24 24 24 15 20 19 20 21 20 20 20 21 21 20 20 21 22 21 21 19 20 20 20 20 
29 29 28 29 29 29 29 27 29 29 30 29 28 29 29 31 31 32 31 30 31 33 31 31 31 31 31 31 30 31 30 30 31 30 32 31 31 31 31 31 31 31 31 30 29 29 31 29 29 29 30 30 29 31 29 30 29 29 29 28 29 29 30 29 19 19 20 20 20 20 20 20 20 20 20 20 20 16 26 24 24 23 24 24 24 24 24 24 25 24 24 24 24 24 25 24 23 24 24 23 24 25 24 24 23 24 22 16 20 21 22 20 20 20 19 20 19 20 20 20 20 20 20 19 21 19 18 20 
29 28 29 29 29 29 30 29 28 29 29 29 29 30 31 31 31 32 31 30 31 31 31 30 31 31 33 31 31 33 31 32 31 32 30 32 31 30 31 32 32 31 31 30 29 32 30 30 29 29 27 28 28 29 29 29 30 29 31 29 29 27 29 29 21 19 21 22 21 21 20 19 20 21 20 20 20 16 23 24 25 24 25 24 23 24 24 24 24 24 25 24 24 24 25 22 22 24 24 24 24 24 24 25 24 24 24 16 20 19 20 20 20 20 20 21 20 20 20 20 19 21 20 19 20 20 20 20 
29 29 28 28 29 28 31 29 29 29 29 29 30 30 31 31 31 32 31 30 31 31 31 32 31 32 31 33 31 32 30 32 31 31 32 31 30 31 33 31 31 31 31 31 29 29 28 29 28 29 29 29 28 31 29 29 30 29 29 28 29 29 29 29 21 19 20 20 20 21 20 18 20 20 19 20 20 15 25 24 24 23 24 24 25 24 24 24 24 24 23 24 25 24 24 24 24 24 24 25 23 24 24 22 24 24 22 16 18 18 18 18 19 17 18 19 20 20 19 22 20 20 21 20 20 20 20 20 
29 29 29 32 29 29 30 29 29 28 29 28 29 30 31 31 30 31 31 31 32 30 30 29 31 31 31 31 32 31 31 31 31 32 31 31 31 30 32 31 29 31 25 22 22 20 22 22 22 22 22 24 29 30 30 29 29 29 29 29 30 29 30 29 21 19 19 20 20 20 20 22 20 22 20 20 20 17 25 24 22 24 25 24 23 25 24 24 23 25 24 24 24 26 24 24 22 24 24 24 23 24 25 22 24 24 16 17 17 16 16 16 16 16 16 16 20 17 20 22 22 20 21 20 20 20 20 20 
29 29 29 29 28 30 30 29 31 28 29 29 29 30 31 31 31 31 30 32 31 32 31 30 31 31 32 31 33 31 30 31 31 31 31 31 31 31 31 31 31 31 24 21 21 21 22 21 21 21 20 23 29 29 28 29 30 28 28 29 29 29 29 29 20 20 20 20 22 19 20 19 20 21 19 21 20 16 24 23 24 24 23 23 24 24 24 24 23 25 23 24 23 22 24 24 24 24 24 24 24 23 24 25 21 20 15 18 20 20 20 20 20 20 20 16 18 20 21 21 20 20 21 20 20 20 21 20 
28 28 28 29 29 29 29 29 31 29 30 28 29 30 32 31 31 31 31 31 32 32 29 31 31 31 31 31 30 31 31 30 31 32 31 31 31 31 32 31 25 23 22 22 21 21 21 21 21 21 21 21 24 29 29 29 29 29 29 29 29 29 29 29 20 19 21 20 20 20 21 20 20 20 20 19 19 16 24 24 24 24 23 23 26 24 24 24 24 24 24 24 24 24 24 24 25 24 26 24 23 24 19 18 17 17 21 29 28 28 29 29 28 28 28 23 17 17 17 18 19 20 20 20 22 20 19 21 
29 29 28 29 29 29 29 29 30 30 29 28 29 30 31 31 31 30 31 31 31 31 31 32 31 31 32 31 31 31 31 32 31 30 30 30 30 31 29 29 22 20 20 21 20 21 20 20 21 21 21 21 21 27 27 27 29 29 28 30 29 29 29 28 21 22 19 20 18 20 20 21 20 20 20 20 20 17 24 23 25 25 26 24 24 23 24 24 24 24 24 24 23 25 24 24 24 24 24 24 24 24 18 16 19 20 27 28 28 28 28 26 28 29 29 25 19 16 16 16 20 20 20 20 20 22 19 20 
29 31 28 30 30 30 29 29 29 30 29 29 29 30 32 33 31 31 32 31 31 31 31 31 30 31 31 31 31 31 31 31 31 30 31 31 32 31 24 21 21 20 21 20 22 21 21 21 21 21 20 23 20 21 21 23 29 29 29 29 29 29 29 30 21 19 19 20 20 21 21 20 20 21 20 20 20 16 24 24 23 24 25 24 24 22 23 24 24 25 25 24 23 24 24 25 24 24 24 24 24 24 16 23 26 30 28 28 28 27 28 28 29 27 28 28 29 24 24 15 20 20 20 19 21 20 19 19 
29 29 28 31 29 29 29 30 29 29 29 29 28 30 31 33 32 32 31 30 31 31 30 31 31 32 31 29 33 31 31 31 31 31 31 31 31 31 24 21 20 21 21 20 21 23 22 21 20 21 19 21 20 21 21 24 29 29 29 30 29 29 27 30 22 19 22 20 20 20 20 20 21 20 20 21 18 18 24 24 24 25 24 24 25 24 24 24 24 25 23 24 24 25 23 23 24 24 24 25 24 24 16 28 27 28 28 27 28 28 29 29 28 28 28 28 27 29 28 16 20 21 20 20 21 20 21 21 
29 27 29 29 30 29 29 30 28 29 29 28 29 30 31 31 31 30 30 30 31 30 32 32 31 31 31 31 31 32 30 29 31 31 31 31 31 31 24 20 19 21 20 20 21 21 21 21 21 21 20 19 21 20 21 24 30 29 29 29 28 29 27 30 21 19 18 19 20 20 20 20 20 20 20 20 20 16 24 23 24 24 23 24 24 24 24 24 24 23 24 24 24 24 24 24 22 24 25 24 24 18 16 28 28 28 27 28 28 28 27 28 27 27 28 30 28 26 28 16 20 20 22 20 21 19 20 20 
28 29 29 29 29 29 29 28 29 29 29 29 30 31 31 31 31 31 31 31 31 31 31 31 30 31 32 31 31 31 31 31 31 31 31 31 31 27 23 21 19 21 20 22 21 21 21 21 21 21 21 22 21 21 21 21 28 29 30 30 30 31 29 27 22 19 20 21 20 20 20 21 20 20 20 21 19 16 24 23 25 24 24 23 23 24 24 24 24 26 24 24 24 24 23 24 24 24 24 24 20 16 18 26 28 27 28 28 28 28 29 28 27 27 28 29 28 28 28 19 18 19 20 20 19 20 20 20 
29 29 29 29 28 29 29 29 29 29 29 31 28 30 31 31 31 31 31 31 30 30 31 30 32 31 31 31 31 31 31 30 31 31 30 31 25 20 20 21 21 20 21 21 21 23 20 21 21 21 20 20 21 21 21 21 24 27 29 29 29 29 29 28 21 19 20 20 20 20 20 20 20 20 18 20 20 16 24 24 24 24 22 24 23 24 24 24 24 24 24 24 24 24 24 24 23 24 24 24 16 24 26 28 28 29 28 28 28 28 28 27 29 28 28 28 27 28 29 26 15 16 20 20 20 20 20 19 
29 29 30 29 31 29 28 29 29 29 29 29 29 31 31 31 31 31 30 31 33 32 31 30 31 31 29 31 32 31 31 30 31 32 31 31 22 21 21 21 21 23 21 21 21 21 21 21 21 21 20 20 21 22 21 21 20 28 30 29 29 28 29 29 21 19 21 20 22 20 19 19 20 20 20 20 20 16 23 24 23 24 24 23 24 24 23 24 24 24 23 24 24 24 25 24 24 24 24 23 16 28 27 28 29 28 28 28 28 28 28 28 28 28 29 26 28 29 29 28 21 16 18 20 19 20 20 21 
28 31 29 29 29 29 29 28 29 28 29 29 29 30 31 31 31 31 30 31 31 31 31 31 30 32 31 31 30 31 31 30 31 31 32 27 22 21 22 21 22 22 21 21 21 21 21 23 20 21 20 21 21 22 22 21 21 23 29 29 29 28 29 29 21 19 21 20 20 20 19 20 20 20 19 20 21 16 22 23 25 23 23 25 24 24 23 24 24 24 24 25 23 24 24 24 24 24 24 17 22 28 28 27 27 28 29 29 28 28 28 29 28 28 27 28 28 28 27 28 28 18 18 19 20 20 20 21 
29 29 28 29 28 29 29 29 29 29 28 29 29 29 30 31 31 31 31 30 31 31 30 32 31 31 32 32 30 30 31 32 31 30 31 29 20 22 20 18 22 21 20 21 21 21 22 21 21 21 20 22 21 21 21 21 20 21 25 29 29 28 29 29 21 19 20 20 21 20 20 19 21 20 20 20 20 15 22 25 25 24 23 24 24 24 24 24 24 24 24 23 24 23 24 25 25 24 24 16 25 28 28 28 29 28 28 28 29 28 28 27 27 28 29 28 28 29 27 27 28 20 16 20 20 20 19 20 
29 29 29 29 28 29 29 29 29 30 29 29 29 29 31 31 30 31 32 30 31 30 32 30 31 32 31 31 31 31 31 31 30 30 31 26 21 21 21 21 21 21 21 22 22 21 21 21 21 20 21 22 21 21 20 20 21 21 26 29 29 29 29 29 21 19 20 21 20 20 20 20 20 20 20 20 21 16 21 24 25 24 24 23 24 24 25 24 23 25 23 24 25 24 24 23 21 24 17 16 28 28 28 26 28 29 28 27 28 28 28 29 29 28 28 27 27 30 30 29 28 27 15 20 20 20 20 19 
30 29 29 29 29 29 29 29 28 29 29 29 28 29 30 31 31 31 31 32 32 32 31 33 30 31 31 31 31 31 32 32 31 31 29 27 20 22 21 21 20 21 21 21 20 22 20 21 20 22 20 21 21 21 21 18 21 21 25 29 29 29 30 29 20 17 19 20 20 20 21 17 20 20 20 19 20 15 20 23 24 24 24 24 24 24 25 24 24 24 23 24 25 24 24 24 22 23 16 15 30 28 28 27 28 28 27 28 28 26 28 28 28 27 28 29 28 28 28 29 29 28 16 20 18 20 19 21 
29 29 29 28 29 29 29 29 29 28 28 29 30 29 30 31 31 31 31 31 31 31 31 31 31 32 31 31 32 32 31 32 29 30 21 23 21 20 22 21 22 20 18 21 22 21 21 21 21 22 20 21 19 21 19 21 20 21 21 28 29 28 29 28 20 19 20 20 21 19 20 20 21 20 19 20 18 17 21 24 25 24 23 24 24 26 23 22 24 24 24 24 23 26 25 25 24 16 21 26 28 27 28 28 28 28 28 28 27 29 29 28 28 28 28 30 28 28 28 28 31 28 19 16 17 21 20 20 
28 30 29 30 29 28 29 29 29 29 30 29 29 29 31 30 32 31 32 32 29 30 31 32 31 31 32 30 30 31 31 31 31 29 21 19 21 21 21 21 21 21 21 21 21 21 21 21 21 21 19 22 21 20 21 21 20 21 21 28 28 28 29 29 20 19 18 20 20 20 20 19 20 20 20 20 20 17 20 25 24 24 23 24 25 23 24 25 24 24 24 24 24 24 23 24 24 17 24 26 29 28 28 28 26 28 27 28 27 28 29 28 28 28 29 28 29 29 28 28 28 28 20 16 17 19 20 20 
29 29 28 28 29 29 30 29 30 29 29 28 29 29 29 30 31 30 31 31 32 31 31 32 31 31 31 31 31 30 32 31 30 22 21 21 21 21 21 21 21 19 21 21 21 20 21 21 20 21 21 21 21 20 20 20 21 21 20 21 21 30 29 27 21 20 20 20 20 20 20 19 20 19 19 18 20 20 16 20 24 24 24 24 24 24 23 23 24 24 24 24 24 25 24 24 17 21 28 29 28 26 28 28 28 28 28 27 27 28 29 29 29 28 27 28 28 28 28 28 28 27 27 24 16 18 20 20 
30 29 28 29 29 30 29 29 29 29 29 29 29 29 29 31 31 31 31 31 31 30 30 31 31 31 32 31 31 31 31 31 29 20 20 21 20 20 23 21 21 21 22 20 20 22 21 21 21 21 20 18 22 21 22 20 21 21 20 21 22 29 29 29 20 19 20 20 20 20 20 20 20 20 21 19 20 19 17 19 23 24 23 24 25 23 24 24 24 24 24 24 25 25 24 24 16 25 28 28 28 27 28 28 28 28 27 28 29 28 28 28 28 28 28 28 28 28 27 28 27 27 29 29 17 18 20 19 
29 29 29 29 29 29 29 29 29 29 29 28 28 29 29 30 31 31 31 31 31 30 31 31 30 31 31 31 31 31 31 30 30 21 21 21 21 21 21 21 20 21 21 21 21 21 21 22 21 21 21 21 21 21 21 22 21 21 21 20 20 29 29 27 20 18 20 20 20 19 19 20 20 20 20 20 20 20 19 18 23 25 24 24 24 24 24 24 23 24 24 26 24 24 24 24 16 24 29 29 28 29 27 28 28 28 27 28 29 28 28 28 28 28 28 26 27 29 29 28 28 27 28 28 17 18 19 20 
30 29 29 29 29 28 29 31 29 29 29 29 29 28 31 30 31 31 31 31 31 31 31 31 32 31 31 31 30 31 29 31 29 21 18 21 22 21 22 21 21 21 21 21 21 22 21 21 21 21 21 21 21 19 21 22 21 21 20 21 21 29 29 29 21 19 20 22 20 20 20 20 20 20 20 21 20 21 17 18 24 26 24 26 24 24 24 24 24 24 24 24 25 25 24 22 16 24 28 28 27 28 29 28 28 28 28 28 28 27 28 29 28 26 29 28 28 27 27 28 28 27 27 28 16 18 21 20 
